coll_id,conv_no,msg_type,direction,body
5747126,52,0,True,Yes dear
5747126,52,0,True,You are my assistant.
5747126,52,0,True,Wake up at sharp 3 am tomorrow
5747126,52,0,False,"Awesome! It's on me to remind you about this at 3:00 AM on Tue, 10 January! {""time"": [1483977600000], ""message"": ""It's 3:00 AM! Time to get things done!""}"
5747126,52,0,True,Tomorrow no water reminder
5747126,52,0,False,"Alright, I have canceled it for you."
5747126,52,0,True,"At 5 am you tell me, ""_name_, start your day with your first love - ""Study Project"". """
5747126,52,0,False,Let me schedule that for you.
5747126,52,0,False,"Sure! I will remind you with a call at 5:00 AM on Tue, 10 January. Have a great day! {""time"": [1483984800000], ""message"": ""Hi _name_! This is a reminder call from Haptik. Have a great day :)""}"
5747126,52,0,True,Shruti..
5747126,52,0,False,"Yes, how may I help you ?"
5747126,52,0,True,Please take my name if possible..
5747126,52,0,True,I feel happy
5747126,52,0,True,{emoticon}{thumbsup}
5747126,52,0,True,Shruti..
5747126,52,0,True,Set a reminder at 7 am for breakfast.
5747126,52,0,False,Let me schedule that for you.
5747126,52,0,False,"Awesome! It's on me to remind you about this at 7:00 AM on Tue, 10 January! {""time"": [1483992000000], ""message"": ""It's 7:00 AM! Time to get things done!""}"
5747126,52,0,True,Yes Shruti
5747126,52,0,True,You are my assistant :)
5747126,52,0,True,{emoticon}{thumbsup}
5747126,52,0,True,Thanks
5747126,52,0,False,"You are welcome, have a pleasant time."
5747126,52,0,True,:)
5747126,52,0,True,Shruti..
5747126,52,0,True,Shruti..
5747126,52,0,True,There
5747126,52,0,True,?
5747126,52,0,True,Shruti..
5747126,52,0,True,Ok
5747126,52,0,True,Bye
5747126,52,0,True,Cancel all reminders
5747126,52,0,True,Bye
5747126,52,0,True,Will you help me ?
5747126,52,0,False,"Sure, I have cancelled all your reminders."
5747126,52,0,True,Ok great
5747126,52,0,True,{emoticon}{thumbsup}
5747126,52,0,False,Is there anything else I may help you with?
5747126,52,0,True,Have I any account in Haptick like whats app ?
5747126,52,0,True,Will you reply friend ?
5747126,52,0,False,"Yes _name_, you chatting from the same account."
5755915,48,22,False,"Hey _name_, this is your reminder from Haptik. Have a great day ahead."
5755915,48,22,False,"Hey _name_, this is your reminder from Haptik to take your Medicine. Have a nice day ahead!"
5760457,78,22,False,"Rise and shine, _name_! This is your wake up call from Haptik. Have a nice day ahead!{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff531430400d561b04ea0ee35af04c99645.jpeg?w=720&h=720}"
5760457,78,6,False,Rise and shine _name_! I can help you plan your week ahead. Just text me to set up your to-do list :)
5763480,22,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
5763480,22,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
5763480,22,18,False,{chatform}{33}
5763480,22,17,True,"Wake up call
Date: January 9, 2017
Time: 8 00 AM"
5763480,22,18,False,"Thanks, _name_! 👍  I'm scheduling that for you right away."
5763480,22,19,False,"Got it! I'll call you at 08:00 am on Mon, 09 January and make sure you're up! :) {""time"": [1483909200000], ""message"": ""It's 08:00 am! Time to wake up and have a great day! :)""}"
5763480,23,25,False,{}
5763842,18,0,True,Hi
5763842,18,25,False,Hi _name_ ☺️
5763842,18,0,True,Can i get some information
5763842,18,0,False,"Sure _name_, how can I help?"
5763842,18,0,True,????
5763842,18,0,True,Can i get some information about my phone
5763842,18,0,False,May I know what information are you looking for?
5763842,18,0,True,Is there gorrila glass in Redmi note 3
5763842,18,0,False,Alright I am checking that for you.
5763842,18,0,False,As per the information online there is no gorrila glass in Redmi note 3
5763842,18,0,True,Ok
5763842,18,0,True,Thx
5763842,18,0,False,You are welcome.
5763842,19,0,True,Hey
5763842,19,0,False,"Hey, hope you are doing well."
5763842,19,0,False,Haptik has stopped supporting shopping as a category. We continue to provide you with services across all other categories with some great offers.
5763842,19,0,False,"Anyways, I am checking that information for you."
5763842,19,0,False,"The Vivo V3 is a dual SIM (GSM and GSM) smartphone that accepts Micro-SIM and Nano-SIM Connectivity options include Wi-Fi, GPS, Bluetooth, FM, 3G, 4G (with support for Band 40 used by some LTE networks in India). Sensors on the phone include Proximity sensor, Ambient light sensor, Accelerometer, and Gyroscope."
5763842,19,0,False,"And, it does support 4G as well."
5763842,19,0,False,Hope this helps you and do get back to us for any further assistance. Have a good night ahead.
5766114,79,0,True,"Hey, can you set a reminder for me to call someone?{task}"
5766114,79,18,False,Sure _name_. I just need a few details to get this done.
5766114,79,18,False,{chatform}{59}
5773895,6,0,True,Thanks
5773895,6,25,False,Welcome ☺️
5773895,6,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
5773895,6,24,False,"Here are all your pending tasks -

Task 1: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 09, 08:00 AM

Task 2: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 10, 08:00 AM

Task 3: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 11, 08:00 AM

Task 4: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 12, 08:00 AM

Task 5: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 13, 08:00 AM

Task 6: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 14, 08:00 AM

Task 7: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 15, 08:00 AM

Task 8: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 16, 08:00 AM

Task 9: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 17, 08:00 AM

Task 10: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 18, 08:00 AM

Task 11: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 19, 08:00 AM

Task 12: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 20, 08:00 AM

Task 13: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 21, 08:00 AM

Task 14: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 22, 08:00 AM

Task 15: To Work Hard And Get A Good Job For Your Family And Your Happiness
Due by: January 23, 08:00 AM

If you want to add another to-do, please give details below."
5773895,6,24,False,{chatform}{101} {132369651}
5773895,6,0,True,"Hello, could you remind me to take my medicines 💊 ?{task}"
5773895,6,18,False,{chatform}{140}
5773895,6,17,True,"Medicine Reminder
Time1: 10 00 PM
Time2: 11 00 PM"
5773895,6,18,False,Got it. Is this for tomorrow or some other day?
5773895,6,0,True,Everyday
5773895,6,18,False,Thanks. Let me schedule that for you.
5773895,6,0,False,The reminders have been set
5773895,6,0,False,Hope this helps. let me know if you need any other assistance
5773895,6,9,False,It would be very helpful if you can take a moment to give me feedback about this chat. Just tap here on this button. Thanks! {feedback}
5773895,7,22,False,"Hey _name_, this is your reminder from Haptik to take your Medicine. Have a nice day ahead!"
5776533,16,22,False,"Good Morning, _name_! Hope you have an awesome day ahead. If you need me for anything, you know I'm just a message away :){card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff531430400d561b04ea0ee35af04c99645.jpeg?w=720&h=720}"
5776533,16,6,False,Rise and shine _name_! I can help you plan your week ahead. Just text me to set up your to-do list :)
5776533,16,22,False,"I know we can't do this one, but just a thought - 
A drinking problem like this one is always good.{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
5776533,16,0,True,"Hey, can you send me regular reminders to drink water 💧 ?{task}"
5776533,16,18,False,"Sure _name_, I just need to know how frequently I should remind you."
5776533,16,18,False,{chatform}{65}
5776533,17,22,False,"I know we can't do this one, but just a thought - 
A drinking problem like this one is always good.{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
5778566,2,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
5778566,2,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
5778566,2,24,False,{chatform}{101} {132558224}
5778566,2,17,True,"Add a new to-do
Task: To go cochng
Date: January 9, 2017
Time: 4 45 pm"
5778566,2,24,False,"Awesome! It's on me to remind you about this at 04:45 pm on Mon, 09 January! {""time"": [1483940700000], ""message"": ""It's 04:45 pm! Time to get things done!""}"
5778566,2,24,False,{chatform}{101} {132558877}
5778566,2,39,True,"Hi, I want to set a reminder to drink water. "
5778566,2,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY"",""is_default"":1,""location_required"":false}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
5778566,2,33,True,I want to set a reminder to drink water. {repeat_banner} 
5778566,2,18,False,"Sure Sarthak, I just need to know how frequently I should remind you."
5778566,2,18,False,{chatform}{65}
5778566,2,17,True,"Reminder to Drink Water
Frequency of Reminders: 1 hour"
5778566,2,18,False,Thanks for the details. Let me schedule that for you ⏰. 
5778566,2,19,False,"Alright, your reminder to drink water has been set. We will remind you every 1 hour from 10:00 am to 8:00 pm."
5778566,2,9,False,I request you to please take a moment and give me feedback about this chat. Just tap here on this button. Thanks! {feedback}
5778566,3,22,False,"The easiest way to stay healthy? Drink more water! Here's your reminder to drink water, Sarthak!{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
5781512,28,0,True,"Hey, can you set a reminder for me to call someone?{task}"
5781512,28,18,False,Sure _name_. I just need a few details to get this done.
5781512,28,18,False,{chatform}{59}
5781512,28,17,True,"Reminder to Call
Date: January 10, 2017
Time: 5 00 PM"
5781512,28,18,False,Thanks for the details. Let me schedule this call reminder 📞. 
5781512,28,19,False,"Great, the reminder is set for 05:00 pm on Tue, 10 January! If there's anything else I can help you with, just send me a message :)  {""time"": [1484028000000], ""message"": ""Time to call someone. Don't forget to mention, Haptik reminded you ;)""}"
5781812,31,22,False,"Morning, _name_ ! It's time to wake up and get going! Have a great day!{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff550bae2e143dd5d05557a91134352789d.jpeg?w=720&h=720}"
5781812,31,6,False,Rise and shine _name_! I can help you plan your week ahead. Just text me to set up your to-do list :)
5783036,31,0,True,"Hey, can you remind me to wish someone on their birthday?{task}"
5783036,31,18,False,"Sure _name_, I just need a few details. "
5783036,31,18,False,{chatform}{38}
5783036,31,17,True,"Wish Birthday
Name: Kalyan
Date: January 9, 2017
Time: 11 59 p.m."
5783036,31,18,False,Thanks. Let me schedule that for you. 🎉 
5783036,31,19,False,"Birthdays are my favourite! I'll remind you about this with a call at 11:59 pm on Mon, 09 January! {""time"": [1483966740000], ""message"": ""Time to wish Kalyan for a happy birthday :)""}"
5784960,47,22,False,"Here's your Haptik reminder to drink water, _name_! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff53728a769704e46d00fccd344bfd7623f.jpeg?w=720&h=720}"
5784960,47,0,True,"Hi, I have a meeting coming up, can you remind me?{task}"
5784960,47,18,False,"Definitely _name_, I just need a few details. "
5784960,47,18,False,{chatform}{56}
5784960,47,17,True,"Date: 11-01-2017
Time: 16.08
Meeting with: Bhuwal"
5784960,47,18,False,Thanks for the details. Let me schedule that for you 👍. 
5784960,47,19,False,"Done and Done! You'll get a call at 04:08 pm on Wed, 11 January! {""time"": [1484111280000], ""message"": ""Hi _name_! This is your reminder call to meet Bhuwal. Enjoy :)""}"
5784960,48,22,False,"Here's your Haptik reminder to drink water, _name_! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff53728a769704e46d00fccd344bfd7623f.jpeg?w=720&h=720}"
5787464,62,22,False,"Rise and shine, _name_! It's a beautiful day. Time to wake up!{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff531430400d561b04ea0ee35af04c99645.jpeg?w=720&h=720}"
5787464,62,6,False,Rise and shine _name_! I can help you plan your week ahead. Just text me to set up your to-do list :)
5787464,62,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
5787464,62,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
5787464,62,18,False,{chatform}{33}
5787464,62,17,True,"Wake up call
Date: January 10, 2017
Time: 5 00 PM"
5787464,62,18,False,"Thanks, _name_! 👍  I'm scheduling that for you right away."
5787464,62,19,False,"Got it! I'll call you at 05:00 pm on Tue, 10 January and make sure you're up! :) {""time"": [1484028000000], ""message"": ""It's 05:00 pm! Time to wake up and have a great day! :)""}"
5800713,8,0,True,Hi
5800713,8,0,True,Shruti
5800713,8,25,False,Hi _name_ ☺️
5800713,8,28,False,"Hi, how may I assist you today?"
5800713,8,0,True,Greetings of the new year
5800713,8,0,True,"Shruti, I wanted to know the message template"
5800713,8,0,True,For PF inquiry
5800713,8,0,True,For mumbai Bandra region
5800713,8,0,False,I am so sorry ! As we do not expertise in this. We won't be able to help you.
5800713,8,0,True,"There is a system, if we send the sms then we will get a message about the PF balance"
5800713,8,0,True,Uff
5800713,8,0,True,No worries
5800713,8,0,True,Take care
5800713,8,0,False,I would request you to contact the respective organisation.
5800713,8,0,False,Please do let me know if you need any assistance. Have a good night.
5807951,16,0,True,"Hey, can you remind me to wish someone on their birthday?{task}"
5807951,16,18,False,"Sure _name_, I just need a few details. "
5807951,16,18,False,{chatform}{38}
5807951,16,0,True,On 11th jan
5807951,16,18,False,"Definitely _name_, What time should I remind you at?"
5807951,16,0,True,My mother
5807951,16,0,True,Birthday
5807951,16,0,False,Alright. Please help me with the time for the reminder.
5807986,10,39,True,"Hi, I want to set a reminder to drink water. "
5807986,10,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
5807986,11,33,True,I want to set a reminder to drink water. {repeat_banner} 
5807986,11,18,False,"Sure _name_, I just need to know how frequently I should remind you."
5807986,11,18,False,{chatform}{65}
5807986,11,17,True,"Reminder to Drink Water
Frequency of Reminders: 2 hours"
5807986,11,18,False,Thanks for the details. Let me schedule that for you ⏰. 
5807986,11,19,False,"Alright, your reminder to drink water has been set. We will remind you every 2 hours from 10:00 am to 8:00 pm."
5808379,11,39,True,"Hi, I want to set a reminder to drink water. "
5808379,11,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
5808379,11,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
5808379,11,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
5808379,11,18,False,{chatform}{33}
5808379,11,17,True,"Wake up call
Date: January 9, 2017
Time: 5 00 am"
5808379,11,18,False,"Thanks, _name_! 👍  I'm scheduling that for you right away."
5808379,11,19,False,"Got it! I'll call you at 05:00 am on Mon, 09 January and make sure you're up! :) {""time"": [1483898400000], ""message"": ""Good morning _name_! It's 05:00 am! Time to wake up and have a great day! :)""}"
5808379,11,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
5808379,12,0,False,"Okay, Good night and take care."
5808379,12,0,True,Sme 2 u
5813372,21,0,True,"Hey, can you set a reminder for me to call someone?{task}"
5813372,21,18,False,Sure _name_. I just need a few details to get this done.
5813372,21,18,False,{chatform}{59}
5813372,21,0,True,K s misra
5813372,21,17,True,"Reminder to Call
Date: January 10, 2017
Time: 4 19 p.m.
Name of Person: K s misra"
5813372,21,0,False,Let me schedule that for you.
5813372,21,0,True,Tks shurti
5813372,21,0,False,"Great, the reminder is set for 4:19 PM on Tue, 10 January! If there's anything else I can help you with, just send me a message :)"
5813372,21,0,False,You are most welcome !
5813372,21,0,False,It was great assisting you. Have a wonderful evening.
5816315,31,22,False,"Hey _name_, this is your reminder from Haptik to take your Glycomet Medicine. Have a nice day ahead!
"
5816315,31,22,False,"Hey _name_, this is your reminder from Haptik to take your Glycomet Medicine. Have a nice day ahead!
"
5817962,22,22,False,"Hey _name_, this is your reminder from Haptik to take your Medicine. Have a nice day ahead!"
5817962,22,22,False,"Hey _name_, this is your reminder from Haptik to take your Medicine. Have a nice day ahead!"
5819829,10,0,True,"Hey, can you set a reminder for me to call someone?{task}"
5819829,10,18,False,Sure _name_. I just need a few details to get this done.
5819829,10,18,False,{chatform}{59}
5819829,10,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
5819829,10,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
5819829,10,24,False,{chatform}{101} {132456362}
5819829,10,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
5819829,10,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
5819829,10,24,False,{chatform}{101} {132456572}
5819829,10,17,True,"Add a new to-do
Task: Print Duplicate Invoice for Amit Podar Nagpur
Date: January 9, 2017
Time: 2 00 PM"
5819829,10,24,False,"Awesome! It's on me to remind you about this at 02:00 pm on Mon, 09 January! {""time"": [1483930800000], ""message"": ""It's 02:00 pm! Time to get things done!""}"
5819829,10,24,False,{chatform}{101} {132456777}
5819829,10,17,True,"Add a new to-do
Task: Order Material for Neil Dinning
Date: January 9, 2017
Time: 11 30 PM"
5819829,10,24,False,"Awesome! It's on me to remind you about this at 11:30 pm on Mon, 09 January! {""time"": [1483965000000], ""message"": ""It's 11:30 pm! Time to get things done!""}"
5819829,10,24,False,{chatform}{101} {132456971}
5819829,10,17,True,"Add a new to-do
Task: Make out Sizes for Korian Top
Date: January 9, 2017
Time: 2 30 PM"
5819829,10,24,False,"Awesome! It's on me to remind you about this at 02:30 pm on Mon, 09 January! {""time"": [1483932600000], ""message"": ""It's 02:30 pm! Time to get things done!""}"
5819829,10,24,False,{chatform}{101} {132457261}
5819829,10,17,True,"Add a new to-do
Task: Check Status of Acrylic Shutters
Date: January 9, 2017
Time: 12 00 PM"
5819829,10,24,False,"Awesome! It's on me to remind you about this at 12:00 pm on Mon, 09 January! {""time"": [1483923600000], ""message"": ""It's 12:00 pm! Time to get things done!""}"
5819829,10,24,False,{chatform}{101} {132458195}
5819829,11,22,False,"Time to make your to-do list shorter, _name_!

TASK - Order Material for Neil Dinning"
5821804,2,39,True,"Hi, I want to set a reminder to drink water. "
5821804,2,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
5821804,2,0,True,"Hey, can you remind me to wish someone on their birthday?{task}"
5821804,2,18,False,"Sure _name_, I just need a few details. "
5821804,2,18,False,{chatform}{38}
5823948,28,0,True,Remind me for medical claims on 16th 8pm
5823948,28,18,False,Thanks for the details. Let me schedule that for you 👍. 
5823948,28,19,False,"Alright, your reminder is set for 08:00 pm on Mon, 16 January. Have a great day ahead :) {""time"": [1484557200000], ""message"": ""Hi _name_! This is a reminder call from Haptik. Have a great day :)""}"
5835810,10,0,True,Plz remind me I have meeting with Gurb house at 10 am in morning
5835810,10,18,False,For sure _name_. Would you like me to remind you tomorrow or on some other date?
5835810,10,0,True,Tomorrow
5835810,10,18,False,Great. Let me schedule that for you 👍. 
5835810,10,19,False,"Done and Done! You'll get a call at 10:00 am on Tue, 10 January! {""time"": [1484002800000], ""message"": ""Time to meet someone. Enjoy and have a great day :)""}"
5835810,11,0,False,I will do that for you.
5835810,11,0,False,"Alright, you're meeting reminder has been set for 10:30 AM on Tue, 10 January.  You will receive a call from us at that time. Have a great day :) {""time"": [1484004600000], ""message"": ""Hi _name_! This is your reminder call to meet someone. Enjoy :)""}"
5835810,11,0,False,"Please do let me know if you need any further assistance, will be happy to help you."
5842148,158,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
5842148,158,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
5842148,158,18,False,{chatform}{33}
5842148,158,17,True,"Wake up call
Date: January 9, 2017
Time: 7 30 AM"
5842148,158,18,False,"Thanks, _name_! 👍  I'm scheduling that for you right away."
5842148,158,19,False,"Got it! I'll call you at 07:30 am on Mon, 09 January and make sure you're up! :) {""time"": [1483907400000], ""message"": ""It's 07:30 am! Time to wake up and have a great day! :)""}"
5842148,159,18,False,Sure _name_. I just need a few details to get this done.
5842148,159,18,False,{chatform}{59}
5842148,159,17,True,"Reminder to Call
Date: January 9, 2017
Time: 8 02 AM
Name of Person: Hh"
5842148,159,18,False,Thanks for the details. Let me schedule this call reminder 📞. 
5842148,159,19,False,"Alright! I'll remind you to call at 08:02 am on Mon, 09 January. Have a great day ahead! {""time"": [1483909320000], ""message"": ""Time to call Hh. Don't forget to mention, Haptik reminded you ;)""}"
5848302,76,0,True,Call Bhaven
5848302,76,18,False,Sure _name_. I just need a few details to get this done.
5848302,76,18,False,{chatform}{59}
5848302,76,17,True,"Reminder to Call
Date: January 9, 2017
Time: 10 30 AM
Name of Person: Call Bhaven"
5848302,76,18,False,Thanks for the details. Let me schedule this call reminder 📞. 
5848302,76,19,False,"Great, the reminder is set for 10:30 am on Mon, 09 January! If there's anything else I can help you with, just send me a message :)  {""time"": [1483918200000], ""message"": ""Time to call Call Bhaven. Don't forget to mention, Haptik reminded you ;)""}"
5848302,77,0,True,Thanks
5848302,77,25,False,{}
5848302,77,25,False,Welcome ☺️
5849906,20,0,True,"Hey, can you set a wake up alarm for me? ⏰{task}"
5849906,20,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
5849906,20,18,False,{chatform}{33}
5849906,20,17,True,"Date: 09-01-2017
Time: 04.30 AM"
5849906,20,18,False,"Thanks, _name_! 👍  I'm scheduling that for you right away."
5849906,20,19,False,"You're all set! I'll make sure you're up at 04:30 am on Mon, 09 January! {""time"": [1483896600000], ""message"": ""Good morning _name_! It's 04:30 am! Time to wake up and have a great day! :)""}"
5849906,20,0,True,"Hey, can you set a reminder for me to call someone?{task}"
5849906,21,0,False,"Please help me with the date. Also, what time of the day would this be?"
5849906,21,0,True,9th jan 2017
5849906,21,0,True,At 10am
5849906,21,0,False,Let me schedule that for you.
5849906,21,0,False,Let me know if you wish to schedule any other reminders in future. Till then have a great time ahead.
5849906,21,0,True,Nope
5849906,21,0,True,Thank u
5849906,21,0,False,"Alright! I'll remind you to call at 10:00 AM on Mon, 09 January. Have a great day ahead! {""time"": [1483916400000], ""message"": ""Your Reminder to call someone. Don't forget to mention, Haptik reminded you ;)""}"
5849906,22,0,True,"Hey, can you set a wake up alarm for me? ⏰{task}"
5849906,22,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
5849906,22,18,False,{chatform}{33}
5849906,22,17,True,"Date: 09-01-2017
Time: 07.07 AM"
5849906,22,18,False,"Thanks, _name_! 👍  I'm scheduling that for you right away."
5849906,22,19,False,"You're all set! I'll make sure you're up at 07:07 am on Mon, 09 January! {""time"": [1483906020000], ""message"": ""It's 07:07 am! Time to wake up and have a great day! :)""}"
5849906,23,22,False,Knock Knock _name_! It's time to call someone and say Hello!{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff56f633f729bae6391198b147a7c01bfaa.jpeg?w=720&h=720}
5855049,3,39,True,"Hi, I want to set a reminder to drink water. "
5855049,3,0,False,"{
  ""type"" : ""CAROUSEL"",
  ""text"" : ""Let's help you drink lots of water!"",
  ""data"" : {
    ""items"" : [
      {
        ""title"" : ""Hey [user.name], don't forget to drink water! Should I set a reminder for you?"",
        ""actionables"" : [
          {
            ""location_required"" : false,
            ""is_default"" : 1,
            ""payload"" : {
              ""message"" : ""I want to set a reminder to drink water. {repeat_banner}"",
              ""gogo_message"" : """"
            },
            ""type"" : ""TEXT_ONLY"",
            ""actionable_text"" : ""Yes, please do!"",
            ""uri"" : """"
          }
        ],
        ""thumbnail"" : {
          ""image"" : ""http:\/\/expert-dashboard.s3.amazonaws.com\/content\/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w=1440&h=810"",
          ""type"" : ""LANDSCAPE""
        }
      }
    ]
  }
}"
5861813,34,22,False,_name_! This is your gentle reminder from Haptik! Have a great day!
5861813,34,0,True,{emoticon}{thumbsup}
5861813,34,25,False,{}
5862423,20,22,False,"Good Morning, _name_! Hope you have an awesome day ahead. If you need me for anything, you know I'm just a message away {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff550bae2e143dd5d05557a91134352789d.jpeg?w=720&h=720}"
5862423,21,22,False,_name_! This is your  reminder from Haptik to drink water! Have a great day!
5873814,3,39,True,"Hi, I want to set a reminder to drink water. "
5873814,3,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
5873814,3,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
5873814,3,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
5873814,3,24,False,{chatform}{101} {132618266}
5873814,3,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
5873814,3,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
5873814,3,24,False,{chatform}{101} {132618554}
5873814,3,17,True,"Add a new to-do
Task: Mobile
Date: January 9, 2017"
5873814,3,18,False,"Definitely _name_, I will set a reminder for you. Can you please tell me at what time I should remind you?"
5874853,28,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
