coll_id,conv_no,msg_type,direction,body
6519105,25,22,False,_reminder_notification_
6520646,105,0,True,call me _date_ at _time_
6520646,105,18,False,_reminder_interim_
6520646,105,19,False,_api_call_remind_call_
6520646,106,0,True,call me _date_ at _time_
6520646,106,18,False,_reminder_interim_
6520646,106,19,False,_api_call_remind_call_
6521428,6,0,True,hey can you send me regular reminders to drink water
6521428,6,18,False,sure _name_ i just need to know how frequently i should remind you
6521428,6,18,False,_chatform_65_
6521428,6,17,True,frequency of reminders frequency_of_reminders
6521428,6,18,False,_reminder_interim_
6521428,6,19,False,_api_call_remind_water_
6521428,7,0,False,do let me know if you need any further assistance i will be happy to help you
6521428,7,0,True,remind me the call godrej company to fix up stuff at home
6521428,7,0,False,can you please help me with the date and time
6521428,7,0,True,_date_ _time_ _numeral_ noon
6521428,7,0,False,got it i am scheduling this for you
6521428,7,0,True,thank you
6521428,7,0,True,also a reminder to call nirmal of accounts
6521428,7,0,False,_api_todo_set_
6521428,7,0,False,please help me with the details
6521428,7,0,False,_chatform_59_
6521428,7,0,True,_flight_number_ hours _date_
6521428,7,0,False,sure
6521428,7,17,True,date date name of person name_of_person time time
6521428,7,0,True,thank you ur app is so amazing
6521428,7,0,False,great the reminder is set for _time_ on tue _date_ if theres anything else i can help you with just send me a message
6521428,7,0,False,you are welcome looking forward to serve you at haptik
6525302,295,22,False,_reminder_notification_
6525302,295,0,True,_emoticon_
6525302,295,25,False,_blank_
6525302,296,22,False,_reminder_notification_
6526803,52,22,False,_reminder_notification_
6526803,52,0,True,_emoticon_
6526803,52,25,False,_blank_
6528226,48,0,True,remind me to take the tickets on _date_ at _time_ thank you
6528226,48,18,False,_reminder_interim_
6528226,48,19,False,sure i will remind you with a call at _time_ on wed _date_ have a great day
6528226,49,18,False,_reminder_interim_
6528226,49,19,False,alright your reminder is set for _time_ on mon _date_ have a great day ahead
6530750,20,0,True,hi
6530750,20,25,False,hi _name_
6530750,20,0,True,need reminder
6530750,20,18,False,_name_ i just need a few details to set this reminder for you
6530750,20,18,False,_chatform_34_
6530750,20,17,True,set a reminder date date time time
6530750,20,18,False,_reminder_interim_
6530750,20,19,False,alright i will remind you with a call at _time_ on mon _date_ have a great day
6530750,21,0,False,your welcome do let me know if you need any further assistance
6530750,21,0,True,no thank you
6530750,21,0,False,alright have a good evening
6530751,107,0,True,hey can you set a wake up alarm for me
6530751,107,18,False,sure _name_ i will wake you up i just need a few details
6530751,107,18,False,_chatform_33_
6530751,107,17,True,date date time time
6530751,107,18,False,_reminder_interim_
6530751,107,19,False,got it ill call you at _time_ on mon _date_ and make sure youre up
6530914,65,0,True,hey can you set a wake up alarm for me
6530914,65,18,False,sure _name_ i will wake you up i just need a few details
6530914,65,18,False,_chatform_33_
6530914,65,17,True,wake up call date date time time
6530914,65,18,False,_reminder_interim_
6530914,65,19,False,youre all set ill make sure youre up at _time_ on mon _date_
6530914,66,18,False,sure _name_ i will wake you up i just need a few details
6530914,66,18,False,_chatform_33_
6530914,66,17,True,wake up call date date time time
6530914,66,19,False,got it ill call you at _time_ on mon _date_ and make sure youre up
6530914,66,0,True,thank you good night
6530914,66,0,False,you are welcome have a good night
6530914,67,22,False,_reminder_notification_
6532462,15,0,True,hi
6532462,15,25,False,hi _name_
6532462,15,0,True,i need games
6532462,15,0,False,may i know what type of games you are looking for
6532462,15,0,True,racing
6532462,15,0,False,give me a minute to check on that
6532462,15,0,True,okay
6532462,15,0,True,_emoticon_
6532462,15,0,False,asphalt _numeral_ airborne click here to download the app on your device _install_
6532462,15,0,True,no
6532462,15,0,False,need for speed no limits click here to download the app on your device _install_
6532462,15,0,False,i hope the above information helps let me know if you need any assistance in the future
6532462,15,9,False,_ask_feedback_
6553466,6,0,True,na na
6553466,6,0,True,thank you
6553466,6,0,False,you are most welcome wishing you a wonderful evening ahead
6556096,19,0,True,hey can you set a reminder for me to call someone
6556096,19,18,False,sure _name_ i just need a few details to get this done
6556096,19,18,False,_chatform_59_
6556096,19,0,True,i want you to remind me once a week to call some relatives can you do it
6556096,19,0,True,means i will only enter data once you will have to remind me every week
6556096,19,0,False,sure i can do that just need few details
6556096,19,0,True,means frequency is weekly
6556096,19,0,True,okz
6556096,19,0,False,_chatform_59_
6556096,19,17,True,reminder to call date date name of person name_of_person time time
6556096,19,0,True,hey can you set a reminder for me to call someone
6556096,19,0,False,_reminder_interim_
6556096,19,0,False,and your reminder is set for _time_ on sat _date_ have a fantastic day
6556096,20,0,True,hey can you set a reminder for me to call someone
6556096,20,0,True,i want to set _numeral_ reminder
6556096,20,0,False,sure i will set all reminders for you
6556096,20,0,False,to do reminder _chatform_
6556096,20,0,True,hey can you set a reminder for me to call someone
6556096,20,0,True,i want you to remind me to call _numeral_ people on _date_
6556096,20,0,True,between _numeral_
6556096,20,0,False,i need all details in the form so that i can set it accordingly
6556096,20,0,False,to do reminders _chatform_
6556096,20,17,True,add a new to do date date task task time time
6556096,20,0,True,and remind me to do this task every _date_
6556096,20,0,False,_api_todo_set_
6556096,20,0,True,okz
6556096,20,0,False,if you need any further assistance feel free to message us
6556096,20,0,True,thank you _name_ madam
6556096,20,0,True,okz sure miss
6556096,20,0,False,you are most welcome happy to help you
6556096,20,0,True,have a great evening ahead
6556096,20,0,False,you too bye
6556096,20,0,True,bye tata
6567675,28,22,False,_reminder_notification_
6567675,28,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
6567675,28,22,False,_reminder_notification_
6573100,66,22,False,_reminder_notification_
6573100,66,22,False,_reminder_notification_
6573100,66,22,False,_reminder_notification_
6573100,67,22,False,_reminder_notification_
6575383,15,0,True,please set a reminder from _numeral_ to _time_ with the time interval of _numeral_ minutes
6575383,15,18,False,for sure _name_ what date would you like me to remind you on
6575383,15,0,True,_date_
6575383,15,18,False,_reminder_interim_
6575383,15,19,False,sure i will remind you with a call at _time_ on mon _date_ have a great day
6575383,16,0,True,_blank_
6575383,16,1,False,_image_
6575383,16,0,True,please set a reminder from _numeral_ to _time_ with the time interval of _numeral_ minutes
6575383,16,0,False,got it i am setting this up for you
6575383,16,0,True,after you have scheduled the reminder help me with the screenshot
6575383,16,1,False,_image_
6575383,16,0,True,_emoticon_
6575383,16,0,True,thank you
6575383,16,0,False,you are welcome good day
6575383,16,0,True,_emoticon_
6575383,17,22,False,_reminder_notification_
6575619,2,39,True,hi i want to set a reminder to drink water
6575619,2,0,False,_blank_
6575619,2,33,True,_33_
6575619,2,18,False,sure _name_ i just need to know how frequently i should remind you
6575619,2,18,False,_chatform_65_
6575619,2,17,True,reminder to drink water frequency of reminders frequency_of_reminders
6575619,2,18,False,_reminder_interim_
6575619,2,19,False,_api_call_remind_water_
6575619,3,18,False,_name_ i just need a few details to set this reminder for you
6575619,3,18,False,_chatform_34_
6575619,3,17,True,set a reminder date date time time
6575619,3,18,False,_reminder_interim_
6575619,3,19,False,alright i will remind you with a call at _time_ on tue _date_ have a great day
6575619,4,25,False,you are welcome _name_
6575619,4,0,True,good night sweet dreams
6575619,4,25,False,good night let us know if you need any other assistance
6575619,4,0,True,no thank you
6575619,4,25,False,you are welcome
6575983,19,22,False,_reminder_notification_
6575983,19,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
6576119,17,0,True,hey can you set a reminder for me to call someone
6576119,17,18,False,sure _name_ i just need a few details to get this done
6576119,17,18,False,_chatform_59_
6576119,17,17,True,reminder to call date date name of person name_of_person time time
6576119,17,18,False,_reminder_interim_
6576119,17,19,False,i have set this up youll get a call from me to remind you about it at _time_ on mon _date_ have a great day
6576119,18,39,True,hi i want to set a reminder to drink water
6576119,18,0,False,_blank_
6576119,18,33,True,_33_
6576119,18,0,False,surely kindly help me with few details
6576119,18,0,False,_api_call_remind_water_
6576119,18,17,True,reminder to drink water frequency of reminders frequency_of_reminders
6576119,18,0,False,_reminder_interim_
6576119,18,0,False,_api_call_remind_water_
6576119,18,0,False,would you like me to add any other reminder for you
6576461,12,0,False,anything i can assist you with
6576461,12,0,True,no thank you
6576461,12,0,False,alright you are welcome
6576461,12,0,True,hi could you remind me to take my medicines
6576461,12,0,False,medicine reminder
6576461,12,0,True,please show my to do list of pending tasks _to_do_list_
6576461,12,0,False,as i checked there are no reminders set by you
6576461,12,0,False,do you want to set any reminder
6576461,12,0,True,no
6576461,12,0,False,have a good night
6576461,12,0,True,_emoticon_
6586698,20,22,False,_reminder_notification_
6586698,20,0,True,wake me up at _time_
6586698,20,18,False,for sure _name_ would you like me to wake you up _date_ or on some other date
6586698,20,0,True,yes _date_
6586698,20,18,False,_reminder_interim_
6586698,20,19,False,got it ill call you at _time_ on tue _date_ and make sure youre up
6586698,21,0,False,hope this helps you and do get back to us for any further assistance have a good night ahead
6586698,22,25,False,good night let us know if you need any other assistance
6587356,19,22,False,_reminder_notification_
6587356,19,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
6594135,32,22,False,_reminder_notification_
6594135,32,0,True,_emoticon_
6594135,32,25,False,_blank_
6595755,21,0,True,hey can you set a reminder for me to call someone
6595755,21,18,False,sure _name_ i just need a few details to get this done
6595755,21,18,False,_chatform_59_
6595755,21,17,True,reminder to call date date name of person name_of_person time time
6595755,21,18,False,_reminder_interim_
6595755,21,19,False,great the reminder is set for _time_ on fri _date_ if theres anything else i can help you with just send me a message
6596213,2,0,True,hi could you remind me to take my medicines
6596213,2,18,False,_chatform_140_
6596447,9,0,True,hey can you set a wake up alarm for me
6596447,9,18,False,sure _name_ i will wake you up i just need a few details
6596447,9,18,False,_chatform_33_
6596447,9,17,True,date date time time
6596447,9,18,False,_reminder_interim_
6596447,9,19,False,youre all set ill make sure youre up at _time_ on tue _date_
6596447,10,25,False,you are welcome _name_
6597963,4,0,True,hey can you set a wake up alarm for me
6597963,4,18,False,sure _name_ i will wake you up i just need a few details
6597963,4,18,False,_chatform_33_
6597963,4,17,True,wake up call date date time time
6597963,4,18,False,_reminder_interim_
6597963,4,19,False,youre all set ill make sure youre up at _time_ on mon _date_
6597963,5,18,False,sure _name_ i will wake you up i just need a few details
6597963,5,18,False,_chatform_33_
6597963,5,17,True,wake up call date date time time
6597963,5,18,False,_reminder_interim_
6597963,5,19,False,got it ill call you at _time_ on mon _date_ and make sure youre up
6597963,6,25,False,_blank_
6597963,7,22,False,_reminder_notification_
6599204,21,22,False,_reminder_notification_
6599204,21,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
6599295,6,0,True,hey can you remind me to wish someone on their birthday
6599295,6,18,False,sure _name_ i just need a few details
6599295,6,18,False,_chatform_38_
6599295,6,17,True,date date name name time time
6599295,6,18,False,great let me set your reminder
6599295,6,19,False,_api_call_remind_birthday_
6600997,10,22,False,_reminder_notification_
6600997,10,0,True,thank you
6600997,10,25,False,welcome
6600997,10,0,True,gm
6600997,10,0,False,good morning _name_
6600997,10,0,False,would you like to set any more reminders
6607073,21,0,True,hey can you send me regular reminders to drink water
6607073,21,18,False,sure _name_ i just need to know how frequently i should remind you
6607073,21,18,False,_chatform_65_
6607073,21,17,True,reminder to drink water frequency of reminders frequency_of_reminders
6607073,21,18,False,_reminder_interim_
6607073,21,19,False,_api_call_remind_water_
6607073,22,22,False,_reminder_notification_
6607263,10,0,True,hey can you set a reminder for me to call someone
6607263,10,18,False,sure _name_ i just need a few details to get this done
6607263,10,18,False,_chatform_59_
6607263,10,17,True,reminder to call date date name of person name_of_person time time
6607263,10,18,False,_reminder_interim_
6607263,10,19,False,a simple hi could lead to a million things ill remind you about this on _time_ on tue _date_ have a great day
6607263,11,0,True,sir bank ac check any no
6607263,11,0,False,i am unable to get you can you please pardon me
6607342,21,22,False,_reminder_notification_
6607342,21,0,True,hey can you send me regular reminders to drink water
6607342,21,18,False,sure _name_ i just need to know how frequently i should remind you
6607342,21,18,False,_chatform_65_
6607342,22,22,False,_reminder_notification_
6607798,73,22,False,_reminder_notification_
6607798,73,6,False,a beautiful sunday is getting over _name_ i can help you wake up on time _date_ just text me to set up a wake up reminder
6607798,73,22,False,_reminder_notification_
6610057,42,0,True,hey can you set a reminder for me to call someone
6610057,42,18,False,sure _name_ i just need a few details to get this done
6610057,42,18,False,_chatform_59_
6610057,42,0,True,i want every month on _date_ i should get call for visit to hospital for monthly check up
6610057,42,18,False,definitely _name_ i will set a reminder for you can you please tell me at what time i should remind you
6610057,42,17,True,reminder to call date date name of person name_of_person time time
6610057,42,18,False,_reminder_interim_
6610057,42,19,False,great ill call and remind you about this at _time_ on mon _date_
6610057,43,0,False,_reminder_interim_
6610057,43,0,False,just want to confirm that every _date_ of the month i should remind you about this
6610057,43,0,True,yes
6610057,43,0,True,please show my to do list of pending tasks _to_do_list_
6610057,43,0,False,alright i will make sure that _date_ of every month to remind you about this till june17
6610057,43,0,True,thank you
6610057,43,0,False,there is now to do list set to your number yet would you like me to set any to do reminder
6610057,43,0,True,can you set to do list for me
6610057,43,0,False,to do reminders _chatform_
6610057,43,17,True,add a new to do date date task task time time
6610057,43,0,True,hope i will get reminder for this
6610057,43,0,False,_api_todo_set_
6610057,43,0,False,you will be receiving an automate call and notification to remind you about this
6610057,43,0,False,have a pleasant night
6610057,44,25,False,you are welcome _name_
6610057,45,22,False,_reminder_notification_
6613301,2,39,True,hi i want to set a reminder to drink water
6613301,2,0,False,_blank_
6613309,2,0,True,please show my to do list of pending tasks _to_do_list_
6613309,2,24,False,_api_todo_show_
6613309,2,24,False,_chatform_101_
6613309,2,17,True,add a new to do date date task task time time
6613309,2,24,False,_api_todo_set_
6613309,2,24,False,_chatform_101_
6613309,2,39,True,hi i want to set a reminder to drink water
6613309,2,0,False,_blank_
6613309,2,33,True,_33_
6613309,2,18,False,sure _name_ i just need to know how frequently i should remind you
6613309,2,18,False,_chatform_65_
6618041,4,17,True,add a new to do date date task task time time
6618041,4,29,False,_api_call_remind_general
6619423,65,0,True,hi i have a meeting coming up can you remind me
6619423,65,18,False,definitely _name_ i just need a few details
6619423,65,18,False,_chatform_56_
6619423,65,17,True,meeting reminder date date meeting with meeting_with time time
6619423,65,18,False,_reminder_interim_
6619423,65,19,False,_api_call_remind_meeting_
6620887,197,22,False,_reminder_notification_
6620887,197,0,True,_emoticon_
6620887,197,25,False,_blank_
6621951,5,22,False,_reminder_notification_
6621951,5,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
6621951,5,0,True,donr
6625363,7,0,True,hey can you set a reminder for me to call someone
6625363,7,18,False,sure _name_ i just need a few details to get this done
6625363,7,18,False,_chatform_59_
6625363,7,17,True,reminder to call date date name of person name_of_person time time
6625363,7,18,False,_reminder_interim_
6625363,7,19,False,i have set this up youll get a call from me to remind you about it at _time_ on mon _date_ have a great day
6625444,1,0,True,hey can you remind me to wish someone on their birthday
6625444,1,18,False,sure _name_ i just need a few details
6625444,1,18,False,_chatform_38_
6625816,33,0,True,hey can you set a reminder for me to call someone
6625816,33,18,False,sure _name_ i just need a few details to get this done
6625816,33,18,False,_chatform_59_
6625816,33,17,True,reminder to call date date name of person name_of_person time time
6625816,33,18,False,_reminder_interim_
6625816,33,19,False,and your reminder is set for _time_ on mon _date_ have a fantastic day
6630728,49,0,True,please show my to do list of pending tasks _to_do_list_
6630728,49,24,False,_api_todo_show_
6630728,49,24,False,_chatform_101_
6630728,49,17,True,add a new to do date date task task time time
6630728,49,24,False,_api_todo_set_
6630728,49,24,False,_chatform_101_
6630728,49,0,True,done
6630728,49,0,True,thank you
6630728,49,0,False,you are most welcome have a pleasant evening ahead
6632706,169,0,True,hey can you set a wake up alarm for me
6632706,169,18,False,sure _name_ i will wake you up i just need a few details
6632706,169,18,False,_chatform_33_
6632706,169,17,True,wake up call date date time time
6632706,169,18,False,_reminder_interim_
6632706,169,19,False,youre all set ill make sure youre up at _time_ on mon _date_
6632706,170,25,False,_blank_
6632706,171,0,True,please show my to do list of pending tasks _to_do_list_
6632706,171,24,False,_api_todo_show_
6632706,171,24,False,_chatform_101_
6632706,172,24,False,_api_todo_show_
6632706,172,24,False,_chatform_101_
6632706,172,17,True,add a new to do task task
6632706,172,18,False,sure _name_ please give me a few details and i will set the reminder for you
6632706,172,0,True,sorry
6632706,172,18,False,_chatform_101_
6632706,172,0,True,cancel it
6632706,172,0,False,your to do task is not scheduled
6632706,172,17,True,add a new to do date date task task time time
6632706,172,0,False,got it i am scheduling this for you
6632706,172,0,True,_emoticon_
6632706,172,0,False,_api_todo_set_
6632706,172,0,False,would you like to set some more reminders alarms or to do tasks
6632706,172,0,True,yes
6632706,172,0,True,can i get additional to do form please
6632706,172,0,False,yes of course
6632706,172,0,False,to do reminders _chatform_
6632706,172,17,True,add a new to do date date task task time time
6632706,172,0,False,i will set this for you
6632706,172,0,True,_emoticon_
6632706,172,0,True,thank you _name_
6632706,172,0,False,you are always welcome
6632706,172,0,False,_api_todo_set_
6632706,172,0,False,would you like to set some more
6632706,172,0,True,_emoticon_
6632706,172,0,False,to do reminders _chatform_
6632706,172,0,True,no thank you
6632706,172,0,False,you are most welcome let me know whenever if you wish to set any reminders or alarms have a nice day ahead
6632706,173,25,False,_blank_
6632706,174,18,False,definitely _name_ i just need a few details
6632706,174,18,False,_chatform_56_
6632706,175,22,False,_reminder_notification_
6635518,35,0,True,hey can you set a wake up alarm for me
6635518,35,18,False,sure _name_ i will wake you up i just need a few details
6635518,35,18,False,_chatform_33_
6635518,35,17,True,wake up call date date time time
6635518,35,18,False,_reminder_interim_
6635518,35,19,False,got it ill call you at _time_ on mon _date_ and make sure youre up
6636579,40,22,False,_reminder_notification_
6636579,40,0,True,please cancel my water reminder request
6636579,40,0,True,thank you
6636579,40,0,False,i have canceled all your reminders
6636579,40,0,False,you are most welcome
6636579,40,0,True,you have canceled all reminders
6636579,40,0,False,no i mean i cancelled your drinking water reminder
6636579,40,0,True,haha
6636579,40,0,True,cool
6636579,40,0,False,have a lovely day _name_
6636579,40,0,True,thank you
6636579,40,0,False,you are most welcome
6636894,132,22,False,_reminder_notification_
6636894,133,22,False,_reminder_notification_
6636894,133,0,True,switch off all wakeup calls
6636894,133,0,False,alright done
6636894,133,0,False,hope this helps you and do get back to us for any further assistance have a good night ahead
6639960,32,0,True,hi i have a meeting coming up can you remind me
6639960,32,18,False,definitely _name_ i just need a few details
6639960,32,18,False,_chatform_56_
6639960,32,17,True,meeting reminder date date venue venue meeting with meeting_with time time
6639960,32,18,False,_reminder_interim_
6639960,32,19,False,done and done youll get a call at _time_ on thu _date_
6639960,33,25,False,_blank_
6650108,21,22,False,_reminder_notification_
6650108,21,0,True,cancel my reminders
6650108,21,0,False,sure _name_ let me cancel that for you
6650108,21,0,True,_emoticon_
6650108,21,0,False,i have canceled all your reminders do let me know if you would like to schedule any reminders
6650108,21,0,True,_emoticon_
6650323,144,22,False,_reminder_notification_
6650323,144,0,True,hey can you set a wake up alarm for me
6650323,144,18,False,sure _name_ i will wake you up i just need a few details
6650323,144,18,False,_chatform_33_
6650323,144,17,True,wake up call date date time time
6650323,144,18,False,_reminder_interim_
6650323,144,19,False,got it ill call you at _time_ on mon _date_ and make sure youre up
6651607,105,0,True,hey can you set a wake up alarm for me
6651607,105,18,False,sure _name_ i will wake you up i just need a few details
6651607,105,18,False,_chatform_33_
6651607,105,17,True,wake up call date date time time
6651607,105,18,False,_reminder_interim_
6651607,105,19,False,youre all set ill make sure youre up at _time_ on mon _date_
6651607,106,25,False,welcome
6651607,107,0,True,hey can you set a wake up alarm for me
6651607,107,18,False,sure _name_ i will wake you up i just need a few details
6651607,107,18,False,_chatform_33_
6651607,107,17,True,wake up call date date time time
6651607,107,18,False,_reminder_interim_
6651607,107,19,False,got it ill call you at _time_ on tue _date_ and make sure youre up
6651607,108,25,False,_blank_
6651607,108,0,True,tx
6651607,108,25,False,welcome
6652639,30,22,False,_reminder_notification_
6652639,30,6,False,hey _name_ one of the coolest things i can do for you is remind you to drink water just message me and ill make sure you never go thirsty
6654225,6,0,True,hey can you set a wake up alarm for me
6654225,6,18,False,sure _name_ i will wake you up i just need a few details
6654225,6,18,False,_chatform_33_
6654225,6,0,True,_time_ _date_
6654225,6,18,False,_reminder_interim_
6654225,6,19,False,youre all set ill make sure youre up at _time_ on mon _date_
6654225,7,0,False,let me know if you need any further assistance have a great day ahead
6656880,32,0,True,hi i have a meeting coming up can you remind me
6656880,32,18,False,definitely _name_ i just need a few details
6656880,32,18,False,_chatform_56_
6656880,32,0,True,please remind me to attend marriage on _date_ _time_ of patel at keshavbag party plot
6656880,32,18,False,_reminder_interim_
6656880,32,19,False,done and done youll get a call at _time_ on sat _date_
6656880,33,18,False,_reminder_interim_
6656880,33,19,False,alright your reminder is set for _time_ on sat _date_ have a great day ahead
6656880,34,25,False,you are welcome
6656935,35,0,True,please show my to do list of pending tasks _to_do_list_
6656935,35,24,False,_api_todo_show_
6656935,35,24,False,_chatform_101_
6656935,35,0,True,hey can you set a reminder for me to call someone
6656935,35,18,False,sure _name_ i just need a few details to get this done
6656935,35,18,False,_chatform_59_
6656935,35,17,True,date date name of person name_of_person time time
6656935,35,18,False,_reminder_interim_
6656935,35,19,False,i have set this up youll get a call from me to remind you about it at _time_ on mon _date_ have a great day
6658047,62,22,False,_reminder_notification_
6658047,62,0,True,hey can you set a reminder for me to call someone
6658047,62,18,False,sure _name_ i just need a few details to get this done
6658047,62,18,False,_chatform_59_
6658047,62,17,True,reminder to call date date name of person name_of_person time time
6658047,62,18,False,_reminder_interim_
6658047,62,18,False,oops looks like that reminder is already set
6658047,62,0,True,_emoticon_
6658047,62,0,False,do let me know if you need any further assistance
6658047,62,0,True,you again set it
6659727,109,0,True,please show my to do list of pending tasks _to_do_list_
6659727,109,24,False,_api_todo_show_
6659727,109,24,False,_chatform_101_
6659727,109,0,True,hi
6659727,109,18,False,sure _name_ please give me a few details and i will set the reminder for you
6659727,109,18,False,_chatform_101_
6659727,109,0,True,i want offers
6659727,109,0,True,on buying power bank
6659727,109,0,True,but m unable to find a option
6659727,109,0,False,unfortunately the offer has expired the sale was only till stock lasted
6659727,109,0,True,okay
6659727,109,0,False,do let me know if you would like to schedule any reminders
6659727,109,0,True,yes thank you
6659727,109,0,False,you are most welcome
6660816,3,17,True,wish birthday date date name name time time
6660816,3,29,False,_api_call_remind_general
6661901,33,22,False,_reminder_notification_
6661901,33,22,False,_reminder_notification_
6661901,34,22,False,_reminder_notification_
6664382,20,0,True,hey can you remind me to wish someone on their birthday
6664382,20,18,False,sure _name_ i just need a few details
6664382,20,18,False,_chatform_38_
6664382,20,17,True,wish birthday date date name name time time
6664382,20,18,False,great let me set your reminder
6664382,20,19,False,_api_call_remind_birthday_
6664382,21,25,False,you are welcome
6670767,3,39,True,hi i want to set a reminder to drink water
6670767,3,0,False,_blank_
6670767,4,24,False,_api_todo_show_
6670767,4,24,False,_chatform_101_
6681686,18,17,True,wake up call date date time time
6681686,18,18,False,_reminder_interim_
6681686,18,19,False,got it ill call you at _time_ on mon _date_ and make sure youre up
6681686,19,0,True,please show my to do list of pending tasks _to_do_list_
6681686,19,24,False,_api_todo_show_
6681686,19,24,False,_chatform_101_
6681686,19,17,True,add a new to do date date task task time time
6681686,19,24,False,_api_todo_set_
6681686,19,0,True,please show my to do list of pending tasks _to_do_list_
6681686,19,24,False,_api_todo_show_
6681686,19,24,False,_chatform_101_
6681686,19,17,True,add a new to do date date task task time time
6681686,19,24,False,_api_todo_set_
6681686,19,24,False,_chatform_101_
6681686,19,17,True,add a new to do date date task task time time
6681686,19,24,False,_api_todo_set_
6681686,19,24,False,_chatform_101_
6682074,18,0,True,please show my to do list of pending tasks _to_do_list_
6682074,18,24,False,_api_todo_show_
6682074,18,24,False,_chatform_101_
6682074,18,17,True,add a new to do date date task task time time
6682074,18,24,False,_api_todo_set_
6682074,18,24,False,_chatform_101_
6682074,18,17,True,add a new to do date date task task time time
6682074,18,24,False,_api_todo_set_
6682074,18,24,False,_chatform_101_
6682074,18,17,True,add a new to do date date task task time time
6682074,18,24,False,_api_todo_set_
6682074,18,24,False,_chatform_101_
6682074,18,17,True,add a new to do date date task task time time
6682074,18,24,False,_api_todo_set_
6682074,18,24,False,_chatform_101_
6682074,19,18,False,sure _name_ i will wake you up i just need a few details
6682074,19,18,False,_chatform_33_
6682074,19,0,True,hey can you set a reminder for me to call someone
6682074,19,18,False,sure _name_ i just need a few details to get this done
6682074,19,18,False,_chatform_59_
6682074,19,17,True,reminder to call date date name of person name_of_person time time
6682074,19,18,False,_reminder_interim_
6682074,19,19,False,great ill call and remind you about this at _time_ on tue _date_
6684805,6,0,True,hey can you set a reminder for me to call someone
6684805,6,18,False,sure _name_ i just need a few details to get this done
6684805,6,18,False,_chatform_59_
6684805,6,17,True,reminder to call date date name of person name_of_person time time
6684805,6,18,False,_reminder_interim_
6684805,6,19,False,great ill call and remind you about this at _time_ on mon _date_
6684805,7,0,True,hey can you set a wake up alarm for me
6684805,7,18,False,sure _name_ i will wake you up i just need a few details
6684805,7,18,False,_chatform_33_
6684805,7,17,True,wake up call date date time time
6684805,7,18,False,_reminder_interim_
6684805,7,19,False,got it ill call you at _time_ on mon _date_ and make sure youre up
6684805,8,0,True,please show my to do list of pending tasks _to_do_list_
6684805,8,24,False,_api_todo_show_
6684805,8,24,False,_chatform_101_
6684805,8,17,True,add a new to do date date task task time time
6684805,8,24,False,_api_todo_set_
6684805,8,24,False,_chatform_101_
6684805,8,17,True,add a new to do date date task task time time
6684805,8,24,False,_api_todo_set_
6684805,8,24,False,_chatform_101_
6684805,8,0,True,_emoticon_
6684805,8,18,False,sure _name_ please give me a few details and i will set the reminder for you
6684805,8,18,False,_chatform_101_
6684805,8,17,True,add a new to do date date task task time time
6684805,8,24,False,_api_todo_set_
6684805,8,24,False,_chatform_101_
6684805,8,17,True,add a new to do date date task task time time
6684805,8,24,False,_api_todo_set_
6684805,8,24,False,_chatform_101_
6684805,8,0,True,hey can you set a wake up alarm for me
6684805,8,18,False,sure _name_ i will wake you up i just need a few details
6684805,8,18,False,_chatform_33_
6684805,8,17,True,wake up call date date time time
6684805,8,18,False,_reminder_interim_
6684805,8,19,False,youre all set ill make sure youre up at _time_ on mon _date_
6684805,9,22,False,_reminder_notification_
6686229,9,22,False,_reminder_notification_
6686229,9,6,False,a beautiful sunday is getting over _name_ i can help you wake up on time _date_ just text me to set up a wake up reminder
6686229,9,22,False,_reminder_notification_
6689900,19,22,False,_reminder_notification_
6689900,19,0,True,hey can you set a wake up alarm for me
6689900,19,18,False,sure _name_ i will wake you up i just need a few details
6689900,19,18,False,_chatform_33_
6689900,19,17,True,date date time time
6689900,19,18,False,_reminder_interim_
6689900,19,19,False,got it ill call you at _time_ on mon _date_ and make sure youre up
6689900,20,22,False,_reminder_notification_
6690725,26,22,False,_reminder_notification_
6690725,26,0,True,hey _name_ remind me to ask my mom for green set _date_ 10am
6690725,26,18,False,thank you _name_ what time should i remind you at
6690725,26,0,True,i guess i have already mentioned
6690725,26,0,False,got it i am setting this up for you
6690725,26,0,False,done ive set this up to remind you at _time_ on tue _date_
6690725,26,0,False,i hope this was helpful please get back to us if you need any further assistance
6694079,50,0,True,hey can you set a reminder for me to call someone
6694079,50,18,False,sure _name_ i just need a few details to get this done
6694079,50,18,False,_chatform_59_
6694079,50,17,True,reminder to call date date name of person name_of_person time time
6694079,50,18,False,_reminder_interim_
6694079,50,19,False,_api_call_remind_call_
6694079,51,18,False,sure _name_ i just need a few details to get this done
6694079,51,18,False,_chatform_59_
6694079,51,17,True,reminder to call date date name of person name_of_person time time
6694079,51,18,False,_reminder_interim_
6694079,51,19,False,a simple hi could lead to a million things ill remind you about this on _time_ on tue _date_ have a great day
6695274,15,22,False,_reminder_notification_
6695274,15,0,False,done ive set this up to remind you at _time_ on tue _date_
6695274,16,22,False,_reminder_notification_
